step,output_entropy,fragmentation,effective_modes,kl_from_uniform,energy_in,energy_out,energy_lost,throughput_mean,active_area,mean_age,n_replicating,regime,regime_name,seed,sweep_param,sweep_value
251,3.999994256305444,640,15.999936300515802,5.743694555825399e-06,200.0,106.73918342070347,93.26081657929659,3.7186850107480414,878,87.89522998296422,553,3,persistent+branching,2,E_in,200.0
252,3.9999947627717303,640,15.999941917385286,5.237228269943371e-06,200.0,106.68998666922484,93.31001333077519,3.7190732344392607,881,87.98637137989779,555,3,persistent+branching,2,E_in,200.0
253,3.999995189571482,640,15.999946650729507,4.810428518719969e-06,200.0,106.7882877431449,93.21171225685508,3.7235923115120264,882,87.54723404255319,555,3,persistent+branching,2,E_in,200.0
254,3.999994935299763,640,15.999943830775567,5.064700236874823e-06,200.0,106.82203951746762,93.17796048253244,3.722994127893681,878,88.04344122657581,552,3,persistent+branching,2,E_in,200.0
255,3.999995144871476,640,15.999946154992244,4.855128524138225e-06,200.0,106.78770341065824,93.2122965893418,3.723766140007412,882,87.95489361702127,556,3,persistent+branching,2,E_in,200.0
256,3.999994886047582,640,15.999943284553316,5.1139524177965965e-06,200.0,106.93070688317827,93.06929311682181,3.723310561325984,880,87.30017006802721,552,3,persistent+branching,2,E_in,200.0
257,3.999994978881255,640,15.999944314108083,5.021118744479871e-06,200.0,107.17018293520104,92.82981706479899,3.7247638423333806,880,87.66893039049236,552,3,persistent+branching,2,E_in,200.0
258,3.9999948359034163,640,15.999942728438715,5.164096583764092e-06,200.0,107.10231074588009,92.89768925411997,3.725767882562324,878,87.70518266779949,551,3,persistent+branching,2,E_in,200.0
259,3.9999945788668754,640,15.999939877822706,5.421133124871506e-06,200.0,106.94633218120518,93.0536678187949,3.723944568390178,875,87.80510638297872,549,3,persistent+branching,2,E_in,200.0
260,3.999994811419743,640,15.999942456907062,5.18858025650435e-06,200.0,106.4474252386796,93.55257476132047,3.71677394371474,877,87.99914602903502,552,3,persistent+branching,2,E_in,200.0
261,3.999994734879159,640,15.999941608047887,5.265120840987673e-06,200.0,106.32989106580638,93.67010893419369,3.7155950116860907,877,88.14713430282292,552,3,persistent+branching,2,E_in,200.0
262,3.999994981888516,640,15.999944347459557,5.018111484104905e-06,200.0,106.33285269077959,93.6671473092205,3.716246915655688,877,88.19161676646706,553,3,persistent+branching,2,E_in,200.0
263,3.9999959036269446,640,15.999954569833548,4.096373055643651e-06,200.0,106.65637777949297,93.34362222050707,3.722105039954372,884,88.3160136286201,558,3,persistent+branching,2,E_in,200.0
264,3.9999959456206353,640,15.999955035557177,4.054379364137244e-06,200.0,106.49523994013597,93.50476005986408,3.7197342440931918,881,88.14163822525597,558,3,persistent+branching,2,E_in,200.0
265,3.999996120681742,640,15.99995697704163,3.879318258644246e-06,200.0,107.12320403820618,92.87679596179387,3.7287421998913057,883,87.68675721561969,558,3,persistent+branching,2,E_in,200.0
266,3.999996262709775,640,15.99995855217877,3.737290225412518e-06,200.0,106.97372353710652,93.02627646289358,3.7297342480042857,884,87.84282073067119,557,3,persistent+branching,2,E_in,200.0
267,3.9999961969150397,640,15.999957822493718,3.8030849591135603e-06,200.0,107.2461811529989,92.75381884700116,3.7333956918330813,885,87.33502968617472,559,3,persistent+branching,2,E_in,200.0
268,3.9999960312443106,640,15.999955985151468,3.9687556899148054e-06,200.0,107.05909067307869,92.9409093269214,3.7268013189092137,882,87.2295918367347,557,3,persistent+branching,2,E_in,200.0
269,3.9999962168880114,640,15.99995804400047,3.7831119891022238e-06,200.0,107.07654849836963,92.92345150163044,3.728692013661164,883,86.99149659863946,559,3,persistent+branching,2,E_in,200.0
270,3.9999961720761408,640,15.999957547022236,3.827923858850128e-06,200.0,107.21938624651102,92.78061375348904,3.7285438610773007,881,87.29591836734694,558,3,persistent+branching,2,E_in,200.0
271,3.999996558241882,640,15.999961829726562,3.441758118390137e-06,200.0,107.44805654734282,92.55194345265723,3.734486395096451,884,87.44529262086515,561,3,persistent+branching,2,E_in,200.0
272,3.9999968380709516,640,15.999964933123145,3.161929047768681e-06,200.0,107.39968162617436,92.60031837382566,3.733184871287818,886,87.6615776081425,561,3,persistent+branching,2,E_in,200.0
273,3.999997043938251,640,15.999967216259718,2.9560617492667006e-06,200.0,107.36488896571662,92.63511103428344,3.7355366920072917,889,87.80932203389831,566,3,persistent+branching,2,E_in,200.0
274,3.9999970957871147,640,15.999967791280847,2.9042128854870957e-06,200.0,107.50352650541225,92.49647349458785,3.7357716839031356,891,88.36548223350253,564,3,persistent+branching,2,E_in,200.0
275,3.9999971842463986,640,15.999968772323752,2.815753601693885e-06,200.0,107.58737040527151,92.41262959472859,3.735990419327331,892,88.97633136094674,566,3,persistent+branching,2,E_in,200.0
276,3.9999969531078134,640,15.999966208920027,3.046892186915368e-06,200.0,107.55966798230764,92.44033201769236,3.7347573835910013,889,88.90693739424704,567,3,persistent+branching,2,E_in,200.0
277,3.9999968539174104,640,15.99996510886561,3.146082590570491e-06,200.0,107.59056504467605,92.409434955324,3.7359700026365243,888,89.1269035532995,568,3,persistent+branching,2,E_in,200.0
278,3.999996735749887,640,15.999963798348764,3.2642501123424593e-06,200.0,107.50046607805972,92.49953392194035,3.7311195856405313,884,89.34915254237288,568,3,persistent+branching,2,E_in,200.0
279,3.9999966753196246,640,15.999963128157233,3.324680375184927e-06,200.0,107.3930648698065,92.60693513019355,3.7311060002229004,883,89.62849872773536,567,3,persistent+branching,2,E_in,200.0
280,3.999996602481874,640,15.999962320362606,3.3975181262395934e-06,200.0,107.32912486623192,92.67087513376818,3.730660477459258,883,89.99660441426145,567,3,persistent+branching,2,E_in,200.0
281,3.9999967400326186,640,15.999963845845667,3.2599673812052287e-06,200.0,107.42808256475367,92.57191743524636,3.731991736500402,885,90.15338983050847,568,3,persistent+branching,2,E_in,200.0
282,3.999996488841946,640,15.999961060058494,3.511158053620092e-06,200.0,107.23009470270192,92.76990529729814,3.728371709364171,881,90.50127442650808,569,3,persistent+branching,2,E_in,200.0
283,3.999996522442186,640,15.999961432696171,3.4775578136359334e-06,200.0,107.21787487806463,92.78212512193548,3.7290201238025382,881,90.3678844519966,567,3,persistent+branching,2,E_in,200.0
284,3.999996707014974,640,15.999963479669097,3.2929850263617552e-06,200.0,107.14167146357335,92.85832853642673,3.7272813227184605,882,90.88010204081633,567,3,persistent+branching,2,E_in,200.0
285,3.9999967151157647,640,15.99996356950953,3.2848842352129815e-06,200.0,106.7651313373564,93.23486866264365,3.7203753565805884,880,91.00767918088737,561,3,persistent+branching,2,E_in,200.0
286,3.9999966581968227,640,15.999962938259719,3.341803177364102e-06,200.0,106.67197870937233,93.32802129062772,3.721713606379883,878,91.59316239316239,558,3,persistent+branching,2,E_in,200.0
287,3.9999961274120643,640,15.999957051683099,3.872587935670343e-06,200.0,106.54789716301858,93.45210283698148,3.722155020184251,870,91.70437017994858,550,3,persistent+branching,2,E_in,200.0
288,3.9999964347629,640,15.999960460304143,3.565237101000641e-06,200.0,106.76020035703972,93.23979964296036,3.7265822307452248,876,92.1195559350982,555,3,persistent+branching,2,E_in,200.0
289,3.9999964231743643,640,15.999960331783495,3.5768256354878013e-06,200.0,106.82553522644105,93.17446477355895,3.7272642052143974,877,91.71672354948805,554,3,persistent+branching,2,E_in,200.0
290,3.9999965299581595,640,15.999961516050798,3.4700418400475863e-06,200.0,106.68425689873507,93.31574310126493,3.725100097506174,878,92.00170794192998,554,3,persistent+branching,2,E_in,200.0
291,3.9999962805632245,640,15.999958750179333,3.7194367763283853e-06,200.0,106.79248816124775,93.20751183875228,3.7278506551811876,874,91.83603757472245,553,3,persistent+branching,2,E_in,200.0
292,3.9999963490777075,640,15.99995951002734,3.6509222927947694e-06,200.0,106.99093383203814,93.0090661679619,3.7318657570862874,877,92.14991482112436,557,3,persistent+branching,2,E_in,200.0
293,3.9999966046971682,640,15.999962344930948,3.395302831250206e-06,200.0,107.25285882351287,92.74714117648722,3.735127006062389,880,92.13423959218352,558,3,persistent+branching,2,E_in,200.0
294,3.999996614137806,640,15.99996244963073,3.3858621939936184e-06,200.0,107.18483069459364,92.8151693054064,3.7343423917887306,881,92.78911564625851,557,3,persistent+branching,2,E_in,200.0
295,3.9999964900478497,640,15.999961073432367,3.509952150148395e-06,200.0,107.5608228966701,92.43917710332998,3.738182337529159,880,92.4715860899067,555,3,persistent+branching,2,E_in,200.0
296,3.999996538272417,640,15.999961608258639,3.4617275826628055e-06,200.0,107.62455204558847,92.37544795441163,3.7381404009928882,881,92.92542372881356,557,3,persistent+branching,2,E_in,200.0
297,3.9999967156612595,640,15.999963575559248,3.2843387405513875e-06,200.0,107.62007365982024,92.37992634017981,3.7393614391639054,885,92.97713801862828,561,3,persistent+branching,2,E_in,200.0
298,3.999996649629483,640,15.999962843245092,3.3503705171298898e-06,200.0,107.32435064689159,92.67564935310847,3.7332054283258125,883,92.83955857385399,561,3,persistent+branching,2,E_in,200.0
299,3.9999968548478133,640,15.99996511918408,3.145152187291277e-06,200.0,107.22151326230949,92.77848673769053,3.7283636042019515,886,93.18675721561969,565,3,persistent+branching,2,E_in,200.0
0,3.237593093514124,640,9.432192050063101,0.7624069064858756,200.0,55.590850589477924,144.40914941052216,2.868486352005847,123,0.0,0,3,persistent+branching,3,E_in,200.0
1,3.3541161864887155,640,10.225618385862607,0.6458838135112843,200.0,56.45830516064085,143.54169483935928,2.8876838063919,136,0.9234972677595629,14,3,persistent+branching,3,E_in,200.0
2,3.534555478398241,640,11.587966214972727,0.46544452160175875,200.0,57.715146441611445,142.2848535583888,2.9130245286881338,162,1.7811704834605597,33,3,persistent+branching,3,E_in,200.0
3,3.623647283586051,640,12.32612382048516,0.37635271641394985,200.0,58.60570064676997,141.39429935323017,2.9292846880434227,179,2.6407766990291264,48,3,persistent+branching,3,E_in,200.0
4,3.715548142355523,640,13.136856053702063,0.2844518576444766,200.0,59.5154281623888,140.4845718376113,2.941956242306572,199,3.4305555555555554,65,3,persistent+branching,3,E_in,200.0
5,3.7790744878918945,640,13.728237272171713,0.22092551210810613,200.0,60.58854427684119,139.41145572315895,2.9601748790768827,218,4.171806167400881,84,3,persistent+branching,3,E_in,200.0
6,3.858286862370982,640,14.503074485653126,0.14171313762901824,200.0,62.4432046960257,137.55679530397444,2.995841452812776,247,4.7877551020408164,108,3,persistent+branching,3,E_in,200.0
7,3.899095145818184,640,14.919167670482869,0.10090485418181647,200.0,64.00100190940996,135.99899809059013,3.019942169020288,274,5.396551724137931,131,3,persistent+branching,3,E_in,200.0
8,3.9306556660921297,640,15.249136716602889,0.06934433390787073,200.0,65.72033988108655,134.27966011891363,3.0534401970929603,299,5.931407942238267,151,3,persistent+branching,3,E_in,200.0
9,3.947588403042338,640,15.42916842572002,0.052411596957661774,200.0,66.95682607713768,133.04317392286245,3.074133506659338,320,6.608318890814558,171,3,persistent+branching,3,E_in,200.0
10,3.962741719561996,640,15.592082450657982,0.03725828043800442,200.0,68.70743037096923,131.29256962903085,3.0988056693344825,346,7.1694078947368425,198,3,persistent+branching,3,E_in,200.0
11,3.9735148210745463,640,15.708949709651947,0.026485178925453788,200.0,69.95505320375679,130.04494679624332,3.1221474365607595,369,7.819334389857369,218,3,persistent+branching,3,E_in,200.0
12,3.977998679229832,640,15.757848660198992,0.022001320770168163,200.0,71.09165237423213,128.90834762576796,3.1436877804695533,384,8.469325153374234,232,3,persistent+branching,3,E_in,200.0
13,3.983540246795023,640,15.818492874663544,0.016459753204976273,200.0,72.60197093027615,127.39802906972398,3.1774629505796255,411,8.933726067746687,253,3,persistent+branching,3,E_in,200.0
14,3.9869596940300087,640,15.856030020754684,0.01304030596999135,200.0,73.89522863071963,126.1047713692805,3.1965872187099147,428,9.522857142857143,271,3,persistent+branching,3,E_in,200.0
15,3.9913177377781093,640,15.903999789201666,0.008682262221891068,200.0,75.30742792305497,124.69257207694521,3.2214529130151837,452,10.091160220994475,291,3,persistent+branching,3,E_in,200.0
16,3.9925385513630864,640,15.9174635051168,0.00746144863691434,200.0,76.15575477638825,123.84424522361186,3.2394345759357113,466,10.75033921302578,299,3,persistent+branching,3,E_in,200.0
17,3.994035509167033,640,15.933988229196213,0.0059644908329654946,200.0,77.15569308750484,122.84430691249524,3.2529089526562327,478,11.329787234042554,311,3,persistent+branching,3,E_in,200.0
18,3.9957466512543998,640,15.952898319570757,0.004253348745600013,200.0,78.21927681346762,121.78072318653246,3.269224190400504,496,11.95974025974026,325,3,persistent+branching,3,E_in,200.0
19,3.997248365956036,640,15.969512485395963,0.0027516340439643593,200.0,79.48640078277022,120.5135992172299,3.287527763230322,519,12.513274336283185,345,3,persistent+branching,3,E_in,200.0
20,3.99810330738403,640,15.978978826934316,0.001896692615970216,200.0,80.72681321225535,119.27318678774475,3.30881090532645,539,13.085080147965474,362,3,persistent+branching,3,E_in,200.0
21,3.998573053582118,640,15.984182481533988,0.0014269464178814327,200.0,82.0827716458781,117.91722835412195,3.3251778524408,559,13.636582430806257,379,3,persistent+branching,3,E_in,200.0
22,3.9986987031293593,640,15.985574662623604,0.0013012968706414604,200.0,82.99404388177751,117.0059561182226,3.339484762711776,566,14.223013048635824,385,3,persistent+branching,3,E_in,200.0
23,3.999094477820231,640,15.98996058866532,0.0009055221797696694,200.0,84.07764864686266,115.92235135313746,3.3585180203097798,584,14.731395348837209,399,3,persistent+branching,3,E_in,200.0
24,3.9993228909372576,640,15.992492382132026,0.0006771090627430048,200.0,85.25299250300075,114.74700749699934,3.372232025348028,601,15.243181818181819,417,3,persistent+branching,3,E_in,200.0
25,3.999526379668467,640,15.994748244533554,0.000473620331533124,200.0,86.14697600573622,113.85302399426388,3.3895993216180735,615,15.801117318435754,430,3,persistent+branching,3,E_in,200.0
26,3.9996456098195683,640,15.996070169820305,0.000354390180431984,200.0,87.2878689905587,112.71213100944139,3.4044754479641757,629,16.414928649835346,444,3,persistent+branching,3,E_in,200.0
27,3.999730137380178,640,15.99700740767259,0.00026986261982234975,200.0,88.49632951312356,111.50367048687652,3.421826888887853,644,16.92133620689655,457,3,persistent+branching,3,E_in,200.0
28,3.9997903906065666,640,15.99767552630443,0.00020960939343351486,200.0,89.24735893581307,110.75264106418703,3.4321369930116905,658,17.556975505857295,470,3,persistent+branching,3,E_in,200.0
29,3.9998385209520495,640,15.99820924027171,0.00016147904795013037,200.0,89.92019013025063,110.0798098697494,3.4468309932979198,670,18.06533192834563,479,3,persistent+branching,3,E_in,200.0
30,3.9998656429244446,640,15.998510001732528,0.00013435707555528023,200.0,90.54240245260173,109.45759754739831,3.4598064831865396,680,18.686847599164928,489,3,persistent+branching,3,E_in,200.0
31,3.9998884700389206,640,15.998763140960223,0.00011152996107890176,200.0,91.10811166526798,108.89188833473207,3.464824767397957,689,19.292657704239918,497,3,persistent+branching,3,E_in,200.0
32,3.9999055240063255,640,15.998952262008002,9.447599367410015e-05,200.0,91.67147800608704,108.32852199391304,3.4712134789028597,698,19.963076923076922,502,3,persistent+branching,3,E_in,200.0
33,3.999920533730882,640,15.999118715145402,7.946626911795734e-05,200.0,92.69781094162472,107.30218905837532,3.485583081588502,708,20.572874493927124,512,3,persistent+branching,3,E_in,200.0
34,3.9999399468433063,640,15.999334003041447,6.005315669396533e-05,200.0,93.65838536126229,106.34161463873771,3.5066742076210753,726,21.01394422310757,527,3,persistent+branching,3,E_in,200.0
35,3.9999573524050507,640,15.999527030027634,4.264759494911519e-05,200.0,94.88739778580927,105.11260221419074,3.5300506351985192,744,21.4613880742913,544,3,persistent+branching,3,E_in,200.0
36,3.999964089872229,640,15.999601748895365,3.591012777096883e-05,200.0,95.76111872267475,104.23888127732528,3.5431503132639954,753,22.075435203094777,551,3,persistent+branching,3,E_in,200.0
37,3.999970536843055,640,15.999673246469877,2.9463156945496284e-05,200.0,96.45744653827127,103.54255346172877,3.5564617709758037,762,22.73633748801534,559,3,persistent+branching,3,E_in,200.0
38,3.999978631282067,640,15.999763015089668,2.1368717933760743e-05,200.0,97.24599416215776,102.75400583784229,3.569654338551093,776,23.138388625592416,572,3,persistent+branching,3,E_in,200.0
39,3.999980895164038,640,15.99978812199199,1.9104835961876476e-05,200.0,97.85684949605738,102.14315050394268,3.5778943084314716,781,23.717514124293785,577,3,persistent+branching,3,E_in,200.0
40,3.999985616455393,640,15.999840482180943,1.4383544606431432e-05,200.0,98.61354963221166,101.38645036778841,3.5895979620928604,795,24.15097856477167,588,3,persistent+branching,3,E_in,200.0
41,3.999986444015115,640,15.999849660023077,1.355598488559024e-05,200.0,98.9769759460475,101.02302405395251,3.5917975207428343,797,24.8347260909935,589,3,persistent+branching,3,E_in,200.0
42,3.999987210607437,640,15.999858161726364,1.2789392562423895e-05,200.0,99.19704277241334,100.80295722758667,3.5984421892353566,800,25.57314814814815,591,3,persistent+branching,3,E_in,200.0
43,3.999988474408585,640,15.999872177611486,1.152559141514881e-05,200.0,99.84213173393259,100.15786826606745,3.6084781369924768,807,26.240808823529413,596,3,persistent+branching,3,E_in,200.0
44,3.999988553145949,640,15.999873050829844,1.144685405105462e-05,200.0,100.33895331414519,99.66104668585493,3.6177234156735296,810,26.901189387008234,599,3,persistent+branching,3,E_in,200.0
45,3.9999902501258218,640,15.999891870800615,9.74987417853531e-06,200.0,101.06383381328277,98.93616618671727,3.634163404114365,817,27.568574023614897,606,3,persistent+branching,3,E_in,200.0
46,3.9999895039707978,640,15.999883595734662,1.04960292020025e-05,200.0,101.14079024291414,98.85920975708594,3.6282887633707577,815,28.185286103542236,607,3,persistent+branching,3,E_in,200.0
47,3.9999905529679536,640,15.999895229404983,9.44703204632392e-06,200.0,101.87391659802591,98.12608340197414,3.6421891985494956,822,28.76846846846847,611,3,persistent+branching,3,E_in,200.0
48,3.999990469356298,640,15.999894302128157,9.53064370145531e-06,200.0,101.80071489824634,98.19928510175372,3.638228599572699,821,29.532010820559062,611,3,persistent+branching,3,E_in,200.0
49,3.9999914061946185,640,15.999904691932338,8.593805381121376e-06,200.0,102.11320526535374,97.88679473464632,3.642134736663661,826,30.21383647798742,612,3,persistent+branching,3,E_in,200.0
50,3.999991255392077,640,15.99990301948868,8.744607922843667e-06,200.0,102.39402996223083,97.6059700377693,3.649424127303452,828,30.75627240143369,616,3,persistent+branching,3,E_in,200.0
51,3.9999920925733807,640,15.999912304072875,7.907426619074517e-06,200.0,102.81693895599463,97.18306104400541,3.656441168510993,834,31.28278322925959,620,3,persistent+branching,3,E_in,200.0
52,3.999992025138786,640,15.999911556203385,7.974861214439175e-06,200.0,103.31624918511805,96.68375081488196,3.6613576961662777,837,31.82682060390764,621,3,persistent+branching,3,E_in,200.0
53,3.999992622458621,640,15.9999181806571,7.377541379063684e-06,200.0,103.80514012372856,96.19485987627151,3.6728916154564217,842,32.4351279788173,625,3,persistent+branching,3,E_in,200.0
54,3.9999931140277805,640,15.999923632306572,6.8859722198341385e-06,200.0,103.91669471082852,96.08330528917155,3.675685492610542,843,32.92857142857143,623,3,persistent+branching,3,E_in,200.0
55,3.9999935361848813,640,15.999928314156987,6.4638151183977555e-06,200.0,104.17386093315149,95.82613906684855,3.6872237695225447,848,33.473637961335676,629,3,persistent+branching,3,E_in,200.0
56,3.999993827984413,640,15.999931550303168,6.172015586567987e-06,200.0,104.21138542284847,95.78861457715159,3.690886877478131,852,33.96757230499562,634,3,persistent+branching,3,E_in,200.0
57,3.999993916774526,640,15.999932535012865,6.083225473898384e-06,200.0,104.53933493771338,95.4606650622867,3.6942472454382322,856,34.54188481675393,636,3,persistent+branching,3,E_in,200.0
58,3.9999941616547896,640,15.999935250810662,5.838345210267795e-06,200.0,104.50505526008253,95.49494473991753,3.689237452256941,857,34.867364746945896,630,3,persistent+branching,3,E_in,200.0
59,3.9999947123062785,640,15.999941357707536,5.2876937214394295e-06,200.0,104.75750815972151,95.24249184027852,3.6949100362484226,860,35.5509138381201,633,3,persistent+branching,3,E_in,200.0
60,3.9999944657716595,640,15.999938623561395,5.534228340775614e-06,200.0,104.80526624674117,95.19473375325893,3.6950927075002142,857,36.2595818815331,631,3,persistent+branching,3,E_in,200.0
61,3.9999947400554423,640,15.999941665454507,5.259944557176152e-06,200.0,105.2089302610643,94.79106973893576,3.700442196139881,859,36.71788194444444,637,3,persistent+branching,3,E_in,200.0
62,3.9999944419546383,640,15.99993835942318,5.558045361994343e-06,200.0,105.06745346654597,94.93254653345414,3.69913197668068,856,37.4104347826087,634,3,persistent+branching,3,E_in,200.0
63,3.9999948836263677,640,15.999943257701284,5.116373632806765e-06,200.0,105.57800866390582,94.42199133609425,3.704854253590067,860,37.86764705882353,638,3,persistent+branching,3,E_in,200.0
64,3.9999953959562444,640,15.9999489396023,4.604043755145732e-06,200.0,105.6424872095158,94.35751279048422,3.7019392748976223,867,38.4412780656304,644,3,persistent+branching,3,E_in,200.0
65,3.999995661938107,640,15.999951889426418,4.338061892531625e-06,200.0,105.82833014088175,94.1716698591183,3.707996310008657,871,38.838931955211024,646,3,persistent+branching,3,E_in,200.0
66,3.999995759903463,640,15.999952975893748,4.240096537175091e-06,200.0,105.85437425807808,94.14562574192199,3.7125147169232258,872,39.485788113695094,646,3,persistent+branching,3,E_in,200.0
67,3.999995678263113,640,15.999952070475972,4.321736886851453e-06,200.0,105.94868145406738,94.05131854593269,3.714108381147493,871,39.89500860585198,644,3,persistent+branching,3,E_in,200.0
68,3.9999963127560942,640,15.999959107208776,3.6872439062720177e-06,200.0,106.25762315403672,93.74237684596339,3.7236151610677695,879,40.210796915167094,647,3,persistent+branching,3,E_in,200.0
69,3.999996312683959,640,15.999959106408777,3.687316041465344e-06,200.0,106.37186256704578,93.62813743295429,3.723902840287335,881,40.84003421727973,652,3,persistent+branching,3,E_in,200.0
70,3.9999963772504765,640,15.99995982247255,3.622749523324862e-06,200.0,106.19894121929768,93.80105878070248,3.7203399963394848,881,41.62842465753425,650,3,persistent+branching,3,E_in,200.0
71,3.9999959947308925,640,15.999955580205826,4.005269107350024e-06,200.0,105.98046545550451,94.01953454449563,3.719783200485349,876,42.283261802575105,645,3,persistent+branching,3,E_in,200.0
72,3.9999957405046223,640,15.999952760754342,4.259495378546453e-06,200.0,106.09252103754181,93.90747896245823,3.719180745001721,874,42.606346483704975,641,3,persistent+branching,3,E_in,200.0
73,3.999995874696809,640,15.999954248988995,4.125303191349311e-06,200.0,106.35227474011477,93.6477252598853,3.7268082457694267,877,43.3404619332763,641,3,persistent+branching,3,E_in,200.0
74,3.999996169184379,640,15.999957514951655,3.830815620975729e-06,200.0,106.30145961537899,93.69854038462105,3.725054084039477,880,43.98290598290598,643,3,persistent+branching,3,E_in,200.0
75,3.999996168629723,640,15.999957508800346,3.831370276564385e-06,200.0,106.36650994348622,93.63349005651385,3.728458598558114,879,44.4991452991453,643,3,persistent+branching,3,E_in,200.0
76,3.9999957165225095,640,15.999952494785,4.283477490604184e-06,200.0,106.5419010070242,93.45809899297583,3.7274148320950857,877,44.88727583262169,637,3,persistent+branching,3,E_in,200.0
77,3.9999956025693146,640,15.999951231007417,4.397430685527937e-06,200.0,106.49159140522369,93.50840859477638,3.7267304636491865,876,45.61709401709402,636,3,persistent+branching,3,E_in,200.0
78,3.9999952205026394,640,15.999946993765887,4.779497360967138e-06,200.0,106.12361751247721,93.87638248752279,3.7215820283844505,875,46.22193658954584,635,3,persistent+branching,3,E_in,200.0
79,3.999995366999971,640,15.999948618467975,4.63300002990824e-06,200.0,106.18032221359476,93.81967778640532,3.720913712627571,874,46.77272727272727,636,3,persistent+branching,3,E_in,200.0
80,3.9999950276503258,640,15.999944854972513,4.9723496745240426e-06,200.0,106.18313929674639,93.8168607032537,3.718499091767388,870,46.89442060085837,634,3,persistent+branching,3,E_in,200.0
81,3.999994345448223,640,15.999937289136957,5.654551776380023e-06,200.0,105.95073962103388,94.0492603789662,3.714056992974418,865,47.57881136950905,631,3,persistent+branching,3,E_in,200.0
82,3.9999951769776065,640,15.999946511059434,4.8230223935753205e-06,200.0,106.03328757664478,93.96671242335528,3.715607708148774,870,48.16079105760963,635,3,persistent+branching,3,E_in,200.0
83,3.9999948964017076,640,15.999943399383827,5.10359829322194e-06,200.0,106.10643590632823,93.89356409367186,3.7155294180992193,866,48.8184165232358,632,3,persistent+branching,3,E_in,200.0
84,3.999994629582149,640,15.999940440270992,5.370417851483541e-06,200.0,106.35677241507179,93.64322758492827,3.71722189489533,862,49.23387790197764,629,3,persistent+branching,3,E_in,200.0
85,3.999994951975106,640,15.999944015710378,5.048024894037579e-06,200.0,106.12252737386687,93.8774726261332,3.7140680118153107,862,49.771748492678725,628,3,persistent+branching,3,E_in,200.0
86,3.999994818408809,640,15.999942534418008,5.181591190570717e-06,200.0,106.05900700562265,93.94099299437745,3.7125368927786977,860,50.29224137931035,627,3,persistent+branching,3,E_in,200.0
87,3.9999952258304092,640,15.99994705285255,4.774169590920387e-06,200.0,106.2428845763881,93.75711542361196,3.7172259180239733,865,50.496990541702495,631,3,persistent+branching,3,E_in,200.0
88,3.999995574326232,640,15.99995091778257,4.425673768465566e-06,200.0,106.70921729043994,93.29078270956013,3.723807376060504,870,50.948674080410605,635,3,persistent+branching,3,E_in,200.0
89,3.999995808350068,640,15.999953513182213,4.191649932135523e-06,200.0,106.65227257091857,93.34772742908152,3.7231108985886645,872,51.463644140290846,637,3,persistent+branching,3,E_in,200.0
90,3.999996236599534,640,15.999958262607693,3.763400465573027e-06,200.0,106.80840610056052,93.19159389943954,3.7278131808982007,879,51.830349531116795,640,3,persistent+branching,3,E_in,200.0
91,3.999996181103243,640,15.999957647135743,3.818896756242556e-06,200.0,106.38673556916646,93.6132644308336,3.7250998949774665,875,52.38013698630137,635,3,persistent+branching,3,E_in,200.0
92,3.999996620612695,640,15.999962521439361,3.3793873060716773e-06,200.0,106.78546872810904,93.214531271891,3.7313069363377673,881,52.8235294117647,639,3,persistent+branching,3,E_in,200.0
93,3.9999966359236723,640,15.999962691243146,3.3640763279528052e-06,200.0,106.98424962241612,93.01575037758394,3.7329958303611717,881,53.26468085106383,640,3,persistent+branching,3,E_in,200.0
94,3.999996741341609,640,15.99996386036279,3.2586583913880277e-06,200.0,106.6720131024541,93.32798689754601,3.7265261759608794,884,53.94543904518329,640,3,persistent+branching,3,E_in,200.0
95,3.9999964317923213,640,15.999960427359461,3.5682076790327882e-06,200.0,106.41374224381366,93.58625775618641,3.723738739560413,880,54.65128205128205,637,3,persistent+branching,3,E_in,200.0
96,3.9999960852080445,640,15.999956583626805,3.914791954986823e-06,200.0,106.36074187284417,93.63925812715587,3.7215926833560813,878,55.15384615384615,638,3,persistent+branching,3,E_in,200.0
97,3.999996323190372,640,15.999959222928338,3.676809627593412e-06,200.0,106.55812699427972,93.44187300572035,3.724157750208529,879,55.67320819112628,640,3,persistent+branching,3,E_in,200.0
98,3.999996336437904,640,15.999959369847781,3.663562096241455e-06,200.0,106.55427930333389,93.44572069666621,3.724521999992394,880,56.17918088737201,637,3,persistent+branching,3,E_in,200.0
99,3.999996204235306,640,15.999957903677835,3.7957646948483096e-06,200.0,106.61249372774432,93.38750627225575,3.7259283397784575,878,56.54351535836177,639,3,persistent+branching,3,E_in,200.0
100,3.9999961862140587,640,15.99995770381634,3.8137859415143696e-06,200.0,106.91884152560621,93.08115847439389,3.730431737953307,876,56.750425894378196,635,3,persistent+branching,3,E_in,200.0
101,3.9999961567781264,640,15.99995737736227,3.8432218738377265e-06,200.0,107.00922385351717,92.9907761464829,3.72961282360756,876,57.148936170212764,634,3,persistent+branching,3,E_in,200.0
102,3.999996272496126,640,15.999958660712585,3.727503874567152e-06,200.0,106.8931268469087,93.10687315309137,3.7282595901843,876,57.67206132879046,635,3,persistent+branching,3,E_in,200.0
